noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
2,3300,Non-landed Properties,1200-1300,35714.86559,13837.57573,110-120,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3400,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3700,Non-landed Properties,1300-1400,35714.86559,13837.57573,120-130,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3000,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0521,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3800,Non-landed Properties,1200-1300,35714.86559,13837.57573,110-120,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,2900,Non-landed Properties,800-900,35714.86559,13837.57573,80-90,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3000,Non-landed Properties,800-900,35714.86559,13837.57573,80-90,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,4200,Non-landed Properties,1200-1300,35714.86559,13837.57573,110-120,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3600,Non-landed Properties,1100-1200,35714.86559,13837.57573,100-110,0521,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,4100,Non-landed Properties,1300-1400,35714.86559,13837.57573,120-130,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3800,Non-landed Properties,1000-1100,35714.86559,13837.57573,90-100,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3850,Non-landed Properties,1000-1100,35714.86559,13837.57573,90-100,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3100,Non-landed Properties,900-1000,35714.86559,13837.57573,90-100,0521,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3100,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3700,Non-landed Properties,1500-1600,35714.86559,13837.57573,140-150,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
4,5000,Non-landed Properties,1500-1600,35714.86559,13837.57573,140-150,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3000,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
4,5200,Non-landed Properties,1400-1500,35714.86559,13837.57573,130-140,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3250,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0521,JURONG WEST CENTRAL 3,THE CENTRIS,22
2,3100,Non-landed Properties,900-1000,35714.86559,13837.57573,80-90,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,4000,Non-landed Properties,1900-2000,35714.86559,13837.57573,180-190,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3550,Non-landed Properties,1000-1100,35714.86559,13837.57573,90-100,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,4100,Non-landed Properties,1300-1400,35714.86559,13837.57573,120-130,0521,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3900,Non-landed Properties,1200-1300,35714.86559,13837.57573,110-120,0421,JURONG WEST CENTRAL 3,THE CENTRIS,22
3,3950,Non-landed Properties,1300-1400,35714.86559,13837.57573,120-130,0621,JURONG WEST CENTRAL 3,THE CENTRIS,22
4,4000,Non-landed Properties,1600-1700,37889.07209,42869.01437,150-160,0621,FLORA ROAD,THE GALE,17
2,2600,Non-landed Properties,1100-1200,37889.07209,42869.01437,100-110,0621,FLORA ROAD,THE GALE,17
2,2300,Non-landed Properties,1100-1200,37889.07209,42869.01437,100-110,0521,FLORA ROAD,THE GALE,17
4,3600,Non-landed Properties,1600-1700,37889.07209,42869.01437,150-160,0421,FLORA ROAD,THE GALE,17
2,2300,Non-landed Properties,1100-1200,37889.07209,42869.01437,100-110,0621,FLORA ROAD,THE GALE,17
2,2000,Non-landed Properties,900-1000,37889.07209,42869.01437,80-90,0521,FLORA ROAD,THE GALE,17
2,2300,Non-landed Properties,900-1000,37889.07209,42869.01437,80-90,0421,FLORA ROAD,THE GALE,17
2,2300,Non-landed Properties,1000-1100,37889.07209,42869.01437,90-100,0521,FLORA ROAD,THE GALE,17
1,1900,Non-landed Properties,600-700,37889.07209,42869.01437,60-70,0421,FLORA ROAD,THE GALE,17
2,2350,Non-landed Properties,900-1000,37889.07209,42869.01437,90-100,0621,FLORA ROAD,THE GALE,17
3,3350,Non-landed Properties,1400-1500,37889.07209,42869.01437,130-140,0421,FLORA ROAD,THE GALE,17
2,2500,Non-landed Properties,1000-1100,37889.07209,42869.01437,90-100,0421,FLORA ROAD,THE GALE,17
3,3200,Non-landed Properties,1300-1400,37889.07209,42869.01437,120-130,0521,FLORA ROAD,THE GALE,17
1,1880,Non-landed Properties,600-700,37889.07209,42869.01437,60-70,0621,FLORA ROAD,THE GALE,17
2,2200,Non-landed Properties,900-1000,37889.07209,42869.01437,80-90,0621,FLORA ROAD,THE GALE,17
2,2250,Non-landed Properties,900-1000,37889.07209,42869.01437,80-90,0521,FLORA ROAD,THE GALE,17
2,2400,Non-landed Properties,900-1000,37889.07209,42869.01437,80-90,0421,FLORA ROAD,THE GALE,17
2,3800,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0521,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3600,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0521,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,4500,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3300,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3000,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3000,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3800,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3350,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3500,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3500,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3150,Non-landed Properties,800-900,32276.15459,28506.99187,70-80,0621,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
2,3800,Non-landed Properties,900-1000,32276.15459,28506.99187,80-90,0421,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL II,09
3,2650,Non-landed Properties,800-900,32671.10416,35435.36521,70-80,0521,ONAN ROAD,ONAN SUITES,15
2,2200,Non-landed Properties,600-700,32671.10416,35435.36521,60-70,0421,ONAN ROAD,ONAN SUITES,15
NA,9000,Terrace House,2500-3000,31606.83633,28618.73619,200-250,0621,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,09
NA,13800,Terrace House,2500-3000,31606.83633,28618.73619,250-300,0621,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,09
NA,8000,Terrace House,2000-2500,31606.83633,28618.73619,150-200,0521,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,09
NA,10000,Terrace House,2000-2500,31606.83633,28618.73619,150-200,0621,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,09
1,2500,Non-landed Properties,500-600,32126.94842,35657.42881,50-60,0521,CEYLON ROAD,BELLEZZA @ KATONG,15
NA,7500,Terrace House,1500-2000,33613.89848,28121.73708,150-200,0621,BARKER ROAD,LANDED HOUSING DEVELOPMENT,11
NA,7000,Terrace House,1500-2000,33613.89848,28121.73708,150-200,0421,BARKER ROAD,LANDED HOUSING DEVELOPMENT,11
NA,15000,Detached House,4500-5000,33613.89848,28121.73708,450-500,0521,BARKER ROAD,LANDED HOUSING DEVELOPMENT,11
NA,13000,Detached House,4500-5000,33613.89848,28121.73708,450-500,0621,BARKER ROAD,LANDED HOUSING DEVELOPMENT,11
NA,13000,Detached House,6000-6500,33613.89848,28121.73708,550-600,0621,BARKER ROAD,LANDED HOUSING DEVELOPMENT,11
NA,3900,Non-landed Properties,900-1000,30806.53519,28635.45317,80-90,0521,KIM YAM ROAD,LANGSTON VILLE,09
NA,3600,Non-landed Properties,900-1000,30806.53519,28635.45317,80-90,0521,KIM YAM ROAD,LANGSTON VILLE,09
3,3200,Non-landed Properties,900-1000,30806.53519,28635.45317,80-90,0521,KIM YAM ROAD,LANGSTON VILLE,09
NA,3700,Non-landed Properties,900-1000,30806.53519,28635.45317,80-90,0521,KIM YAM ROAD,LANGSTON VILLE,09
2,4500,Non-landed Properties,900-1000,30853.35557,27304.83138,80-90,0521,NATHAN ROAD,NATHAN SUITES,10
2,4500,Non-landed Properties,900-1000,30853.35557,27304.83138,80-90,0521,NATHAN ROAD,NATHAN SUITES,10
2,4600,Non-landed Properties,900-1000,30853.35557,27304.83138,80-90,0421,NATHAN ROAD,NATHAN SUITES,10
3,7000,Non-landed Properties,1700-1800,30853.35557,27304.83138,160-170,0421,NATHAN ROAD,NATHAN SUITES,10
4,8800,Non-landed Properties,2000-2100,30853.35557,27304.83138,180-190,0621,NATHAN ROAD,NATHAN SUITES,10
3,6800,Non-landed Properties,1700-1800,30853.35557,27304.83138,160-170,0621,NATHAN ROAD,NATHAN SUITES,10
3,6800,Non-landed Properties,1400-1500,30853.35557,27304.83138,130-140,0621,NATHAN ROAD,NATHAN SUITES,10
NA,7750,Detached House,>8000,35043.42773,24644.4188,>800,0421,ASH GROVE/PINE WALK,RAFFLES PARK,11
NA,4500,Semi-Detached House,3000-3500,33809.75265,25231.56724,300-350,0521,CORONATION ROAD,LANDED HOUSING DEVELOPMENT,10
NA,11000,Detached House,>8000,33809.75265,25231.56724,>800,0521,CORONATION ROAD,LANDED HOUSING DEVELOPMENT,10
1,2000,Non-landed Properties,600-700,34131.78009,29762.86512,60-70,0521,PROME ROAD,NOVA 48,12
3,3200,Non-landed Properties,1000-1100,34131.78009,29762.86512,100-110,0621,PROME ROAD,NOVA 48,12
3,3000,Non-landed Properties,900-1000,34131.78009,29762.86512,80-90,0621,PROME ROAD,NOVA 48,12
4,5800,Non-landed Properties,2700-2800,35234.67625,25334.39262,250-260,0521,ARCADIA ROAD,HILLCREST ARCADIA,11
4,6500,Non-landed Properties,2800-2900,35234.67625,25334.39262,260-270,0521,ARCADIA ROAD,HILLCREST ARCADIA,11
3,5500,Non-landed Properties,1900-2000,35234.67625,25334.39262,170-180,0621,ARCADIA ROAD,HILLCREST ARCADIA,11
4,5200,Non-landed Properties,1900-2000,35234.67625,25334.39262,180-190,0521,ARCADIA ROAD,HILLCREST ARCADIA,11
4,4400,Non-landed Properties,1900-2000,35234.67625,25334.39262,180-190,0621,ARCADIA ROAD,HILLCREST ARCADIA,11
1,2450,Non-landed Properties,900-1000,35234.67625,25334.39262,80-90,0621,ARCADIA ROAD,HILLCREST ARCADIA,11
2,3100,Non-landed Properties,1400-1500,35234.67625,25334.39262,130-140,0421,ARCADIA ROAD,HILLCREST ARCADIA,11
1,2500,Non-landed Properties,1000-1100,35234.67625,25334.39262,100-110,0421,ARCADIA ROAD,HILLCREST ARCADIA,11
3,4800,Non-landed Properties,1700-1800,35234.67625,25334.39262,150-160,0621,ARCADIA ROAD,HILLCREST ARCADIA,11
3,3300,Non-landed Properties,1700-1800,35234.67625,25334.39262,150-160,0521,ARCADIA ROAD,HILLCREST ARCADIA,11
1,2300,Non-landed Properties,600-700,35234.67625,25334.39262,60-70,0421,ARCADIA ROAD,HILLCREST ARCADIA,11
NA,6000,Terrace House,2000-2500,45470.35575,21760.36286,200-250,0621,WOODGROVE WALK,CENTURY WOODS,25
NA,5700,Terrace House,1500-2000,45470.35575,21760.36286,100-150,0621,WOODGROVE WALK,CENTURY WOODS,25
NA,5500,Terrace House,2000-2500,45470.35575,21760.36286,150-200,0621,WOODGROVE WALK,CENTURY WOODS,25
NA,5200,Terrace House,1500-2000,45470.35575,21760.36286,100-150,0621,WOODGROVE WALK,CENTURY WOODS,25
3,3000,Non-landed Properties,1400-1500,38520.91403,20470.66242,130-140,0621,HILLVIEW AVENUE,HILLVIEW PARK,23
2,2300,Non-landed Properties,800-900,38520.91403,20470.66242,70-80,0621,HILLVIEW AVENUE,HILLVIEW PARK,23
2,2500,Non-landed Properties,700-800,38520.91403,20470.66242,70-80,0621,HILLVIEW AVENUE,HILLVIEW PARK,23
3,2700,Non-landed Properties,1200-1300,38520.91403,20470.66242,110-120,0521,HILLVIEW AVENUE,HILLVIEW PARK,23
3,2200,Non-landed Properties,1200-1300,38520.91403,20470.66242,110-120,0421,HILLVIEW AVENUE,HILLVIEW PARK,23
3,2650,Non-landed Properties,1200-1300,38520.91403,20470.66242,110-120,0621,HILLVIEW AVENUE,HILLVIEW PARK,23
3,2300,Non-landed Properties,1200-1300,38520.91403,20470.66242,110-120,0421,HILLVIEW AVENUE,HILLVIEW PARK,23
2,2600,Non-landed Properties,800-900,34057.20835,29830.45654,70-80,0521,MANDALAY ROAD,MANDALE HEIGHTS,11
2,2300,Non-landed Properties,700-800,34057.20835,29830.45654,60-70,0521,MANDALAY ROAD,MANDALE HEIGHTS,11
1,2000,Non-landed Properties,500-600,34057.20835,29830.45654,50-60,0521,MANDALAY ROAD,MANDALE HEIGHTS,11
1,2000,Non-landed Properties,500-600,34057.20835,29830.45654,50-60,0521,MANDALAY ROAD,MANDALE HEIGHTS,11
2,2500,Non-landed Properties,700-800,34057.20835,29830.45654,70-80,0421,MANDALAY ROAD,MANDALE HEIGHTS,11
1,2400,Non-landed Properties,500-600,34057.20835,29830.45654,50-60,0621,MANDALAY ROAD,MANDALE HEIGHTS,11
2,2550,Non-landed Properties,800-900,34057.20835,29830.45654,70-80,0621,MANDALAY ROAD,MANDALE HEIGHTS,11
3,3500,Non-landed Properties,1200-1300,34057.20835,29830.45654,110-120,0621,MANDALAY ROAD,MANDALE HEIGHTS,11
2,2950,Non-landed Properties,900-1000,34057.20835,29830.45654,80-90,0621,MANDALAY ROAD,MANDALE HEIGHTS,11
2,3000,Executive Condominium,800-900,41427.4761,36774.60573,70-80,0621,PUNGGOL FIELD WALK,WATERWOODS,19
3,2900,Executive Condominium,1000-1100,41427.4761,36774.60573,90-100,0421,PUNGGOL FIELD WALK,WATERWOODS,19
NA,7300,Detached House,4500-5000,33281.4238,19245.13192,400-450,0621,WEST COAST PARK,WEST COAST GARDENS,05
NA,8500,Semi-Detached House,4500-5000,33281.4238,19245.13192,400-450,0421,WEST COAST PARK,WEST COAST GARDENS,05
NA,3300,Non-landed Properties,1200-1300,33195.77911,36507.38718,110-120,0621,LORONG H TELOK KURAU,TELOK KURAU LODGE,15
NA,6200,Semi-Detached House,3000-3500,40577.6368,32145.38955,250-300,0521,JALAN REDOP,LANDED HOUSING DEVELOPMENT,28
3,2500,Non-landed Properties,900-1000,39983.06981,42103.27794,90-100,0521,PASIR RIS LINK,SEA ESTA,18
3,2400,Non-landed Properties,900-1000,39983.06981,42103.27794,90-100,0521,PASIR RIS LINK,SEA ESTA,18
4,3850,Non-landed Properties,1300-1400,39983.06981,42103.27794,120-130,0421,PASIR RIS LINK,SEA ESTA,18
3,2500,Non-landed Properties,1100-1200,39983.06981,42103.27794,100-110,0621,PASIR RIS LINK,SEA ESTA,18
3,2300,Non-landed Properties,900-1000,39983.06981,42103.27794,90-100,0621,PASIR RIS LINK,SEA ESTA,18
3,3000,Non-landed Properties,1300-1400,39983.06981,42103.27794,120-130,0521,PASIR RIS LINK,SEA ESTA,18
2,2250,Non-landed Properties,800-900,39983.06981,42103.27794,70-80,0621,PASIR RIS LINK,SEA ESTA,18
1,2100,Non-landed Properties,500-600,39983.06981,42103.27794,40-50,0421,PASIR RIS LINK,SEA ESTA,18
2,2200,Non-landed Properties,800-900,39983.06981,42103.27794,70-80,0621,PASIR RIS LINK,SEA ESTA,18
2,2300,Non-landed Properties,800-900,39983.06981,42103.27794,70-80,0521,PASIR RIS LINK,SEA ESTA,18
2,2200,Non-landed Properties,800-900,39983.06981,42103.27794,70-80,0421,PASIR RIS LINK,SEA ESTA,18
4,9273,Non-landed Properties,>3000,31235.57039,20355.44551,290-300,0521,WEST COAST CRESCENT,SEAHILL,05
4,8712,Non-landed Properties,>3000,31235.57039,20355.44551,290-300,0521,WEST COAST CRESCENT,SEAHILL,05
1,2750,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0521,WEST COAST CRESCENT,SEAHILL,05
1,2950,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0521,WEST COAST CRESCENT,SEAHILL,05
3,4000,Non-landed Properties,1000-1100,31235.57039,20355.44551,90-100,0521,WEST COAST CRESCENT,SEAHILL,05
2,3000,Non-landed Properties,900-1000,31235.57039,20355.44551,80-90,0421,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0521,WEST COAST CRESCENT,SEAHILL,05
1,2700,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0521,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,700-800,31235.57039,20355.44551,70-80,0521,WEST COAST CRESCENT,SEAHILL,05
1,2600,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0421,WEST COAST CRESCENT,SEAHILL,05
1,2300,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0421,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,600-700,31235.57039,20355.44551,50-60,0421,WEST COAST CRESCENT,SEAHILL,05
3,3900,Non-landed Properties,1000-1100,31235.57039,20355.44551,90-100,0421,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,700-800,31235.57039,20355.44551,60-70,0421,WEST COAST CRESCENT,SEAHILL,05
3,4800,Non-landed Properties,1000-1100,31235.57039,20355.44551,90-100,0421,WEST COAST CRESCENT,SEAHILL,05
2,3100,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0421,WEST COAST CRESCENT,SEAHILL,05
1,2750,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0621,WEST COAST CRESCENT,SEAHILL,05
2,3100,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0621,WEST COAST CRESCENT,SEAHILL,05
1,2300,Non-landed Properties,500-600,31235.57039,20355.44551,50-60,0621,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,600-700,31235.57039,20355.44551,50-60,0621,WEST COAST CRESCENT,SEAHILL,05
1,2500,Non-landed Properties,500-600,31235.57039,20355.44551,50-60,0621,WEST COAST CRESCENT,SEAHILL,05
3,4500,Non-landed Properties,1100-1200,31235.57039,20355.44551,100-110,0621,WEST COAST CRESCENT,SEAHILL,05
1,2250,Non-landed Properties,500-600,31235.57039,20355.44551,50-60,0621,WEST COAST CRESCENT,SEAHILL,05
1,2600,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0421,WEST COAST CRESCENT,SEAHILL,05
2,3200,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0621,WEST COAST CRESCENT,SEAHILL,05
1,2650,Non-landed Properties,700-800,31235.57039,20355.44551,60-70,0621,WEST COAST CRESCENT,SEAHILL,05
2,3000,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0421,WEST COAST CRESCENT,SEAHILL,05
3,4400,Non-landed Properties,1300-1400,31235.57039,20355.44551,120-130,0621,WEST COAST CRESCENT,SEAHILL,05
2,2900,Non-landed Properties,700-800,31235.57039,20355.44551,70-80,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2200,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2200,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0521,WEST COAST CRESCENT,SEAHILL,05
2,2800,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2300,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2300,Non-landed Properties,600-700,31235.57039,20355.44551,50-60,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2400,Non-landed Properties,600-700,31235.57039,20355.44551,50-60,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2250,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0521,WEST COAST CRESCENT,SEAHILL,05
2,3200,Non-landed Properties,700-800,31235.57039,20355.44551,70-80,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2300,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0421,WEST COAST CRESCENT,SEAHILL,05
NA,2250,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0421,WEST COAST CRESCENT,SEAHILL,05
2,3800,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0421,WEST COAST CRESCENT,SEAHILL,05
2,3200,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0421,WEST COAST CRESCENT,SEAHILL,05
2,3300,Non-landed Properties,800-900,31235.57039,20355.44551,70-80,0421,WEST COAST CRESCENT,SEAHILL,05
NA,2300,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0421,WEST COAST CRESCENT,SEAHILL,05
NA,2500,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0621,WEST COAST CRESCENT,SEAHILL,05
NA,2300,Non-landed Properties,600-700,31235.57039,20355.44551,50-60,0521,WEST COAST CRESCENT,SEAHILL,05
NA,2400,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0621,WEST COAST CRESCENT,SEAHILL,05
NA,2700,Non-landed Properties,600-700,31235.57039,20355.44551,60-70,0421,WEST COAST CRESCENT,SEAHILL,05
NA,2450,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0421,WEST COAST CRESCENT,SEAHILL,05
NA,2350,Non-landed Properties,500-600,31235.57039,20355.44551,40-50,0621,WEST COAST CRESCENT,SEAHILL,05
NA,2100,Non-landed Properties,400-500,31235.57039,20355.44551,40-50,0421,WEST COAST CRESCENT,SEAHILL,05
4,8712,Non-landed Properties,>3000,31235.57039,20355.44551,>300,0521,WEST COAST CRESCENT,SEAHILL,05
NA,3200,Terrace House,2000-2500,42474.31071,32081.975,150-200,0421,JALAN TARI DULANG,LANDED HOUSING DEVELOPMENT,28
NA,7000,Semi-Detached House,2000-2500,34115.33199,23641.66206,200-250,0421,NAMLY GARDEN,LANDED HOUSING DEVELOPMENT,10
3,4000,Non-landed Properties,1300-1400,30856.75257,28289.69363,120-130,0521,JALAN KUALA,THE MORNINGSIDE,09
3,5300,Non-landed Properties,1700-1800,30856.75257,28289.69363,160-170,0521,JALAN KUALA,THE MORNINGSIDE,09
NA,6000,Semi-Detached House,2000-2500,36361.7653758231,20440.802995256,200-250,0621,JALAN MERBOK,LANDED HOUSING DEVELOPMENT,21
3,3000,Non-landed Properties,900-1000,33128.48195,35745.92209,90-100,0521,LORONG 105 CHANGI,THE ARIEL,15
NA,28000,Detached House,>8000,32942.87262,23735.25291,>800,0521,FORD AVENUE,LANDED HOUSING DEVELOPMENT,10
NA,3700,Terrace House,1500-2000,37132.50474,32575.97921,150-200,0421,RECREATION LANE,LANDED HOUSING DEVELOPMENT,19
NA,4200,Semi-Detached House,2500-3000,40908.4486333741,31064.9800188359,250-300,0521,SARACA VIEW,SARACA GARDENS,28
NA,2400,Non-landed Properties,1200-1300,36924.74866,33526.53673,110-120,0621,AH SOO GARDEN,AFFLUENCE COURT,19
1,2900,Non-landed Properties,400-500,32532.95295,30217.74426,30-40,0521,KINTA ROAD,KINTA SUITES,08
NA,1350,Non-landed Properties,500-600,32599.00472,37713.9695,50-60,0621,JALAN SAUDARA KU,SEASIDE PARK,15
2,4000,Non-landed Properties,700-800,29089.9001,29565.49115,70-80,0521,MCCALLUM STREET,THE CLIFT,01
1,2850,Non-landed Properties,400-500,29089.9001,29565.49115,40-50,0521,MCCALLUM STREET,THE CLIFT,01
1,2800,Non-landed Properties,400-500,29089.9001,29565.49115,40-50,0521,MCCALLUM STREET,THE CLIFT,01
1,3000,Non-landed Properties,500-600,29089.9001,29565.49115,40-50,0521,MCCALLUM STREET,THE CLIFT,01
1,3400,Non-landed Properties,500-600,29089.9001,29565.49115,40-50,0521,MCCALLUM STREET,THE CLIFT,01
1,3900,Non-landed Properties,800-900,29089.9001,29565.49115,70-80,0521,MCCALLUM STREET,THE CLIFT,01
1,3000,Non-landed Properties,500-600,29089.9001,29565.49115,40-50,0521,MCCALLUM STREET,THE CLIFT,01
