noOfUnits,tenure,marketSegment,typeOfSale,district,nettPrice,x,propertyType,price,project,y,floorRange,area,street,contractDate,typeOfArea
1,Freehold,RCR,3,13,,,Detached,8380000,LANDED HOUSING DEVELOPMENT,,-,528.9,CARMICHAEL ROAD,0722,Land
1,Freehold,RCR,3,13,,,Detached,7000000,LANDED HOUSING DEVELOPMENT,,-,521.7,CARMICHAEL ROAD,1022,Land
1,Freehold,RCR,3,13,,,Detached,9000000,LANDED HOUSING DEVELOPMENT,,-,535.1,CARMICHAEL ROAD,1124,Land
1,Freehold,RCR,3,13,,,Detached,7660000,LANDED HOUSING DEVELOPMENT,,-,557,CARMICHAEL ROAD,0425,Land
1,Freehold,RCR,3,13,,32888.9448901212,Terrace,2230000,LANDED HOUSING DEVELOPMENT,35096.1061839757,-,158.2,LICHI AVENUE,1020,Land
1,Freehold,RCR,3,13,,32888.9448901212,Terrace,3510000,LANDED HOUSING DEVELOPMENT,35096.1061839757,-,158.2,LICHI AVENUE,0721,Land
1,Freehold,RCR,3,13,,32888.9448901212,Terrace,3650000,LANDED HOUSING DEVELOPMENT,35096.1061839757,-,158.2,LICHI AVENUE,0425,Land
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,2820000,THE CHANCERY RESIDENCE,34052.45269,01-05,338,CHANCERY LANE,1020,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,2400000,THE CHANCERY RESIDENCE,34052.45269,01-05,303,CHANCERY LANE,1220,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,2700000,THE CHANCERY RESIDENCE,34052.45269,01-05,314,CHANCERY LANE,1021,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,2930000,THE CHANCERY RESIDENCE,34052.45269,01-05,304,CHANCERY LANE,1121,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,2900000,THE CHANCERY RESIDENCE,34052.45269,01-05,323,CHANCERY LANE,1021,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,3000000,THE CHANCERY RESIDENCE,34052.45269,01-05,319,CHANCERY LANE,0322,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,3152000,THE CHANCERY RESIDENCE,34052.45269,01-05,295,CHANCERY LANE,1122,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,3335000,THE CHANCERY RESIDENCE,34052.45269,01-05,323,CHANCERY LANE,0223,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,3500000,THE CHANCERY RESIDENCE,34052.45269,01-05,314,CHANCERY LANE,0423,Strata
1,99 yrs lease commencing from 2004,CCR,3,11,,28539.52572,Strata Terrace,3400000,THE CHANCERY RESIDENCE,34052.45269,01-05,298,CHANCERY LANE,0124,Strata
1,Freehold,CCR,3,09,,27965.18102,Apartment,2350000,RIVERSHIRE,31012.1573,01-05,114,LEONIE HILL,1020,Strata
1,Freehold,CCR,3,09,,27965.18102,Apartment,2900000,RIVERSHIRE,31012.1573,11-15,114,LEONIE HILL,0823,Strata
1,Freehold,CCR,3,09,,27965.18102,Apartment,3438000,RIVERSHIRE,31012.1573,11-15,157,LEONIE HILL,1024,Strata
1,Freehold,CCR,3,09,,27965.18102,Apartment,4320000,RIVERSHIRE,31012.1573,11-15,194,LEONIE HILL,0525,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6666900,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,1120,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,10366000,BOULEVARD 88,31920.73749,01-05,258,ORCHARD BOULEVARD,1020,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,10230000,BOULEVARD 88,31920.73749,01-05,258,ORCHARD BOULEVARD,1120,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,10150000,BOULEVARD 88,31920.73749,01-05,256,ORCHARD BOULEVARD,1120,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6633800,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,0221,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6525000,BOULEVARD 88,31920.73749,16-20,165,ORCHARD BOULEVARD,1220,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6681500,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,0321,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6586800,BOULEVARD 88,31920.73749,16-20,165,ORCHARD BOULEVARD,0121,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6774500,BOULEVARD 88,31920.73749,16-20,165,ORCHARD BOULEVARD,0521,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6759900,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,0921,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6706500,BOULEVARD 88,31920.73749,16-20,165,ORCHARD BOULEVARD,0721,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6638500,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,0721,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6434500,BOULEVARD 88,31920.73749,06-10,165,ORCHARD BOULEVARD,0721,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5032000,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,0721,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,12500000,BOULEVARD 88,31920.73749,06-10,258,ORCHARD BOULEVARD,0122,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6377100,BOULEVARD 88,31920.73749,01-05,165,ORCHARD BOULEVARD,0921,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6377100,BOULEVARD 88,31920.73749,01-05,165,ORCHARD BOULEVARD,1021,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,7142700,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,1021,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6725100,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,1021,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4837200,BOULEVARD 88,31920.73749,01-05,122,ORCHARD BOULEVARD,1021,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,7107900,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,1121,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6437000,BOULEVARD 88,31920.73749,16-20,165,ORCHARD BOULEVARD,0421,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6382700,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,0521,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6349500,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,0521,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5202600,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,0921,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6371400,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,0421,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6681500,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,0421,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4955500,BOULEVARD 88,31920.73749,11-15,122,ORCHARD BOULEVARD,0622,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,13378000,BOULEVARD 88,31920.73749,26-30,257,ORCHARD BOULEVARD,0522,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6446700,BOULEVARD 88,31920.73749,01-05,165,ORCHARD BOULEVARD,0222,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5411400,BOULEVARD 88,31920.73749,26-30,122,ORCHARD BOULEVARD,0822,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,6411900,BOULEVARD 88,31920.73749,01-05,165,ORCHARD BOULEVARD,0422,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5359200,BOULEVARD 88,31920.73749,21-25,122,ORCHARD BOULEVARD,0822,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5228700,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,0822,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5098200,BOULEVARD 88,31920.73749,11-15,122,ORCHARD BOULEVARD,0123,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4915500,BOULEVARD 88,31920.73749,06-10,122,ORCHARD BOULEVARD,0423,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5307000,BOULEVARD 88,31920.73749,21-25,122,ORCHARD BOULEVARD,1122,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5280900,BOULEVARD 88,31920.73749,21-25,122,ORCHARD BOULEVARD,1222,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,14000000,BOULEVARD 88,31920.73749,16-20,260,ORCHARD BOULEVARD,0423,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4785000,BOULEVARD 88,31920.73749,01-05,122,ORCHARD BOULEVARD,0623,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4811100,BOULEVARD 88,31920.73749,01-05,122,ORCHARD BOULEVARD,0323,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,13780000,BOULEVARD 88,31920.73749,21-25,260,ORCHARD BOULEVARD,1222,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5202600,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,0524,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,6600000,BOULEVARD 88,31920.73749,06-10,165,ORCHARD BOULEVARD,1123,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,4863300,BOULEVARD 88,31920.73749,06-10,122,ORCHARD BOULEVARD,1124,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,4941600,BOULEVARD 88,31920.73749,06-10,122,ORCHARD BOULEVARD,0923,Strata
1,Freehold,CCR,2,10,,27366.632,Apartment,6500000,BOULEVARD 88,31920.73749,11-15,165,ORCHARD BOULEVARD,1023,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5400000,BOULEVARD 88,31920.73749,26-30,122,ORCHARD BOULEVARD,0624,Strata
1,Freehold,CCR,1,10,,27366.632,Apartment,5266000,BOULEVARD 88,31920.73749,11-15,122,ORCHARD BOULEVARD,0823,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,5176500,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,1124,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,7150000,BOULEVARD 88,31920.73749,21-25,165,ORCHARD BOULEVARD,0425,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,13000000,BOULEVARD 88,31920.73749,01-05,258,ORCHARD BOULEVARD,0725,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,7800000,BOULEVARD 88,31920.73749,26-30,165,ORCHARD BOULEVARD,0825,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,5124300,BOULEVARD 88,31920.73749,16-20,122,ORCHARD BOULEVARD,0525,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,5254800,BOULEVARD 88,31920.73749,21-25,122,ORCHARD BOULEVARD,0825,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,11079000,BOULEVARD 88,31920.73749,06-10,260,ORCHARD BOULEVARD,0825,Strata
1,Freehold,CCR,3,10,,27366.632,Apartment,5307000,BOULEVARD 88,31920.73749,21-25,122,ORCHARD BOULEVARD,0825,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1500000,8 @ MOUNT SOPHIA,31479.60348,06-10,83,MOUNT SOPHIA,0325,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1450000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0725,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1700000,8 @ MOUNT SOPHIA,31479.60348,01-05,96,MOUNT SOPHIA,0221,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2050000,8 @ MOUNT SOPHIA,31479.60348,01-05,134,MOUNT SOPHIA,1020,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2180000,8 @ MOUNT SOPHIA,31479.60348,01-05,136,MOUNT SOPHIA,0121,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1200000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,1220,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1280000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0321,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1358000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0821,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2300000,8 @ MOUNT SOPHIA,31479.60348,01-05,128,MOUNT SOPHIA,1121,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2188888,8 @ MOUNT SOPHIA,31479.60348,06-10,125,MOUNT SOPHIA,1121,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1340000,8 @ MOUNT SOPHIA,31479.60348,01-05,83,MOUNT SOPHIA,0621,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1280000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,0821,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1720000,8 @ MOUNT SOPHIA,31479.60348,06-10,96,MOUNT SOPHIA,0921,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2030000,8 @ MOUNT SOPHIA,31479.60348,06-10,129,MOUNT SOPHIA,0621,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1688000,8 @ MOUNT SOPHIA,31479.60348,06-10,96,MOUNT SOPHIA,0921,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2600000,8 @ MOUNT SOPHIA,31479.60348,06-10,232,MOUNT SOPHIA,1221,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1358000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0421,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2050000,8 @ MOUNT SOPHIA,31479.60348,06-10,128,MOUNT SOPHIA,0821,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1350000,8 @ MOUNT SOPHIA,31479.60348,01-05,89,MOUNT SOPHIA,0821,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1618000,8 @ MOUNT SOPHIA,31479.60348,01-05,96,MOUNT SOPHIA,0422,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2800000,8 @ MOUNT SOPHIA,31479.60348,06-10,202,MOUNT SOPHIA,0622,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1390000,8 @ MOUNT SOPHIA,31479.60348,01-05,79,MOUNT SOPHIA,0722,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2675000,8 @ MOUNT SOPHIA,31479.60348,06-10,135,MOUNT SOPHIA,0622,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1362000,8 @ MOUNT SOPHIA,31479.60348,06-10,83,MOUNT SOPHIA,0722,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1360000,8 @ MOUNT SOPHIA,31479.60348,06-10,79,MOUNT SOPHIA,1022,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2800000,8 @ MOUNT SOPHIA,31479.60348,06-10,232,MOUNT SOPHIA,1022,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1380000,8 @ MOUNT SOPHIA,31479.60348,01-05,87,MOUNT SOPHIA,0323,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2738000,8 @ MOUNT SOPHIA,31479.60348,06-10,243,MOUNT SOPHIA,1122,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1365000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,1222,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1380000,8 @ MOUNT SOPHIA,31479.60348,01-05,90,MOUNT SOPHIA,1222,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1382000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,1122,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1700000,8 @ MOUNT SOPHIA,31479.60348,01-05,96,MOUNT SOPHIA,0822,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1400000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,1022,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2480000,8 @ MOUNT SOPHIA,31479.60348,06-10,135,MOUNT SOPHIA,0423,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2400000,8 @ MOUNT SOPHIA,31479.60348,01-05,134,MOUNT SOPHIA,0623,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2335000,8 @ MOUNT SOPHIA,31479.60348,06-10,132,MOUNT SOPHIA,0423,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2450000,8 @ MOUNT SOPHIA,31479.60348,06-10,134,MOUNT SOPHIA,0923,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2628000,8 @ MOUNT SOPHIA,31479.60348,06-10,201,MOUNT SOPHIA,1023,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1343000,8 @ MOUNT SOPHIA,31479.60348,01-05,89,MOUNT SOPHIA,0823,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1380000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,1223,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1390000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,0924,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2550000,8 @ MOUNT SOPHIA,31479.60348,06-10,136,MOUNT SOPHIA,0924,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1740000,8 @ MOUNT SOPHIA,31479.60348,01-05,108,MOUNT SOPHIA,0924,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1393000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,1024,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2850000,8 @ MOUNT SOPHIA,31479.60348,06-10,202,MOUNT SOPHIA,1124,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1860000,8 @ MOUNT SOPHIA,31479.60348,06-10,103,MOUNT SOPHIA,0524,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1300000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0124,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1388800,8 @ MOUNT SOPHIA,31479.60348,06-10,79,MOUNT SOPHIA,1024,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2500000,8 @ MOUNT SOPHIA,31479.60348,06-10,136,MOUNT SOPHIA,0224,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2460000,8 @ MOUNT SOPHIA,31479.60348,06-10,132,MOUNT SOPHIA,0624,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1780000,8 @ MOUNT SOPHIA,31479.60348,01-05,96,MOUNT SOPHIA,0224,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2420000,8 @ MOUNT SOPHIA,31479.60348,06-10,136,MOUNT SOPHIA,0823,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1385000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0724,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2850000,8 @ MOUNT SOPHIA,31479.60348,06-10,202,MOUNT SOPHIA,0124,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2450000,8 @ MOUNT SOPHIA,31479.60348,01-05,143,MOUNT SOPHIA,1023,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1820000,8 @ MOUNT SOPHIA,31479.60348,06-10,110,MOUNT SOPHIA,0224,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1355888,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0824,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1420000,8 @ MOUNT SOPHIA,31479.60348,01-05,89,MOUNT SOPHIA,0923,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2250000,8 @ MOUNT SOPHIA,31479.60348,06-10,127,MOUNT SOPHIA,0923,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2588888,8 @ MOUNT SOPHIA,31479.60348,06-10,135,MOUNT SOPHIA,0724,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2450000,8 @ MOUNT SOPHIA,31479.60348,06-10,128,MOUNT SOPHIA,0924,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1430000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0925,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2700000,8 @ MOUNT SOPHIA,31479.60348,06-10,136,MOUNT SOPHIA,0525,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1370000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0624,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1370000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,0325,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1310000,8 @ MOUNT SOPHIA,31479.60348,06-10,80,MOUNT SOPHIA,0225,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2700000,8 @ MOUNT SOPHIA,31479.60348,06-10,136,MOUNT SOPHIA,0225,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1280000,8 @ MOUNT SOPHIA,31479.60348,01-05,80,MOUNT SOPHIA,0725,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,2750000,8 @ MOUNT SOPHIA,31479.60348,06-10,135,MOUNT SOPHIA,0125,Strata
1,103 yrs lease commencing from 2002,CCR,3,09,,29406.49307,Condominium,1880000,8 @ MOUNT SOPHIA,31479.60348,01-05,96,MOUNT SOPHIA,0525,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,1760000,LUCKY PLAZA,31866.49641,11-15,81,ORCHARD ROAD,1120,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,1750000,LUCKY PLAZA,31866.49641,11-15,81,ORCHARD ROAD,1121,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,1800000,LUCKY PLAZA,31866.49641,11-15,77,ORCHARD ROAD,0622,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,1800000,LUCKY PLAZA,31866.49641,21-25,77,ORCHARD ROAD,0322,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,3100000,LUCKY PLAZA,31866.49641,11-15,153,ORCHARD ROAD,0422,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,1850000,LUCKY PLAZA,31866.49641,21-25,77,ORCHARD ROAD,1122,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,3100000,LUCKY PLAZA,31866.49641,16-20,144,ORCHARD ROAD,0723,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,3200000,LUCKY PLAZA,31866.49641,21-25,144,ORCHARD ROAD,0623,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,3100000,LUCKY PLAZA,31866.49641,16-20,153,ORCHARD ROAD,0824,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,2000000,LUCKY PLAZA,31866.49641,21-25,81,ORCHARD ROAD,1124,Strata
1,Freehold,CCR,3,09,,28076.40999,Apartment,3100000,LUCKY PLAZA,31866.49641,21-25,144,ORCHARD ROAD,1224,Strata
1,Freehold,CCR,3,10,,21760.88991,Condominium,3080000,LEIGHWOODS,33035.24164,06-10,206,MOUNT SINAI RISE,0121,Strata
1,Freehold,CCR,3,10,,21760.88991,Condominium,3780000,LEIGHWOODS,33035.24164,01-05,206,MOUNT SINAI RISE,1122,Strata
1,Freehold,CCR,3,10,,21760.88991,Condominium,3600000,LEIGHWOODS,33035.24164,11-15,206,MOUNT SINAI RISE,0224,Strata
1,Freehold,RCR,3,14,,33785.68275,Apartment,1510000,CRYSTAL DEW,33143.78456,06-10,137,GEYLANG EAST AVENUE 1,1021,Strata
1,Freehold,RCR,3,14,,33785.68275,Apartment,1705000,CRYSTAL DEW,33143.78456,06-10,137,GEYLANG EAST AVENUE 1,0722,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1450000,AVA TOWERS,33830.48073,01-05,119,AVA ROAD,0221,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1420000,AVA TOWERS,33830.48073,01-05,109,AVA ROAD,0421,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1450000,AVA TOWERS,33830.48073,06-10,119,AVA ROAD,0721,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1530000,AVA TOWERS,33830.48073,11-15,119,AVA ROAD,0121,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1515000,AVA TOWERS,33830.48073,16-20,114,AVA ROAD,0221,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1500000,AVA TOWERS,33830.48073,11-15,114,AVA ROAD,0321,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1620000,AVA TOWERS,33830.48073,06-10,114,AVA ROAD,0322,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1580000,AVA TOWERS,33830.48073,11-15,119,AVA ROAD,0222,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1560000,AVA TOWERS,33830.48073,01-05,109,AVA ROAD,0422,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1580000,AVA TOWERS,33830.48073,01-05,114,AVA ROAD,0523,Strata
1,Freehold,RCR,3,12,,30054.001,Apartment,1655000,AVA TOWERS,33830.48073,01-05,119,AVA ROAD,0423,Strata
