noOfUnits,tenure,marketSegment,typeOfSale,district,nettPrice,x,propertyType,price,project,y,floorRange,area,street,contractDate,typeOfArea
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1860000,THE INTERLACE,29404.85109,06-10,117,DEPOT ROAD,0122,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1550000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0422,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1650000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0822,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2625000,THE INTERLACE,29404.85109,01-05,174,DEPOT ROAD,0522,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1800000,THE INTERLACE,29404.85109,01-05,121,DEPOT ROAD,0422,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2000000,THE INTERLACE,29404.85109,11-15,163,DEPOT ROAD,0322,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2920000,THE INTERLACE,29404.85109,01-05,191,DEPOT ROAD,0822,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1320000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,0722,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2420000,THE INTERLACE,29404.85109,11-15,164,DEPOT ROAD,0822,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1689000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0622,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3200000,THE INTERLACE,29404.85109,06-10,210,DEPOT ROAD,0622,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1605000,THE INTERLACE,29404.85109,01-05,99,DEPOT ROAD,0622,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1500000,THE INTERLACE,29404.85109,01-05,98,DEPOT ROAD,0522,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1280000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0322,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3300000,THE INTERLACE,29404.85109,01-05,217,DEPOT ROAD,0522,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,6100000,THE INTERLACE,29404.85109,21-25,546,DEPOT ROAD,0222,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1635000,THE INTERLACE,29404.85109,11-15,100,DEPOT ROAD,0622,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1660000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3550000,THE INTERLACE,29404.85109,11-15,228,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3760000,THE INTERLACE,29404.85109,16-20,321,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3654000,THE INTERLACE,29404.85109,11-15,234,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1680000,THE INTERLACE,29404.85109,11-15,117,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2750000,THE INTERLACE,29404.85109,06-10,177,DEPOT ROAD,1222,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1420000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0323,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2680000,THE INTERLACE,29404.85109,11-15,149,DEPOT ROAD,1022,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2610000,THE INTERLACE,29404.85109,06-10,168,DEPOT ROAD,1022,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1400000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,1222,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2435000,THE INTERLACE,29404.85109,11-15,150,DEPOT ROAD,0323,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2435000,THE INTERLACE,29404.85109,06-10,148,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3550000,THE INTERLACE,29404.85109,01-05,310,DEPOT ROAD,0223,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1720000,THE INTERLACE,29404.85109,06-10,100,DEPOT ROAD,0523,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1700000,THE INTERLACE,29404.85109,11-15,97,DEPOT ROAD,0523,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,4100000,THE INTERLACE,29404.85109,11-15,317,DEPOT ROAD,0323,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2935000,THE INTERLACE,29404.85109,01-05,192,DEPOT ROAD,0523,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3200000,THE INTERLACE,29404.85109,06-10,180,DEPOT ROAD,0423,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2450000,THE INTERLACE,29404.85109,06-10,168,DEPOT ROAD,1022,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2850000,THE INTERLACE,29404.85109,11-15,176,DEPOT ROAD,0922,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1360000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,1022,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3800000,THE INTERLACE,29404.85109,01-05,355,DEPOT ROAD,0623,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1600000,THE INTERLACE,29404.85109,16-20,98,DEPOT ROAD,1022,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1580000,THE INTERLACE,29404.85109,11-15,97,DEPOT ROAD,0723,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1999500,THE INTERLACE,29404.85109,11-15,117,DEPOT ROAD,0723,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3500000,THE INTERLACE,29404.85109,01-05,363,DEPOT ROAD,0723,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1720000,THE INTERLACE,29404.85109,01-05,98,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1600000,THE INTERLACE,29404.85109,11-15,98,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,4538000,THE INTERLACE,29404.85109,21-25,299,DEPOT ROAD,0623,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1600000,THE INTERLACE,29404.85109,11-15,97,DEPOT ROAD,1123,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2560000,THE INTERLACE,29404.85109,06-10,150,DEPOT ROAD,1123,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2550000,THE INTERLACE,29404.85109,11-15,135,DEPOT ROAD,0724,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1690000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0324,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1720000,THE INTERLACE,29404.85109,16-20,100,DEPOT ROAD,0924,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2060000,THE INTERLACE,29404.85109,06-10,117,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1420000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,0924,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3550000,THE INTERLACE,29404.85109,11-15,191,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2680000,THE INTERLACE,29404.85109,11-15,164,DEPOT ROAD,0823,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1600000,THE INTERLACE,29404.85109,01-05,98,DEPOT ROAD,1223,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1980000,THE INTERLACE,29404.85109,01-05,122,DEPOT ROAD,1024,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2980000,THE INTERLACE,29404.85109,01-05,188,DEPOT ROAD,0823,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2800000,THE INTERLACE,29404.85109,01-05,191,DEPOT ROAD,0823,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2900000,THE INTERLACE,29404.85109,06-10,164,DEPOT ROAD,0524,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1628000,THE INTERLACE,29404.85109,06-10,93,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3250000,THE INTERLACE,29404.85109,01-05,197,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1460000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3120000,THE INTERLACE,29404.85109,11-15,196,DEPOT ROAD,0224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2120000,THE INTERLACE,29404.85109,11-15,117,DEPOT ROAD,0924,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1430000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,0524,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3800000,THE INTERLACE,29404.85109,01-05,331,DEPOT ROAD,0524,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1468888,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0723,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2730000,THE INTERLACE,29404.85109,06-10,148,DEPOT ROAD,0924,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1430000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,5700000,THE INTERLACE,29404.85109,21-25,496,DEPOT ROAD,0724,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3674000,THE INTERLACE,29404.85109,11-15,360,DEPOT ROAD,0624,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2690000,THE INTERLACE,29404.85109,06-10,148,DEPOT ROAD,0624,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1400000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,0624,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3600000,THE INTERLACE,29404.85109,06-10,210,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1850000,THE INTERLACE,29404.85109,11-15,100,DEPOT ROAD,0224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2540000,THE INTERLACE,29404.85109,06-10,150,DEPOT ROAD,0923,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2890000,THE INTERLACE,29404.85109,11-15,174,DEPOT ROAD,0424,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1495000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0923,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1700000,THE INTERLACE,29404.85109,01-05,99,DEPOT ROAD,0624,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3850000,THE INTERLACE,29404.85109,16-20,341,DEPOT ROAD,0224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1858888,THE INTERLACE,29404.85109,16-20,100,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3420000,THE INTERLACE,29404.85109,01-05,191,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1770000,THE INTERLACE,29404.85109,11-15,97,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1520000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3100000,THE INTERLACE,29404.85109,06-10,164,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1765000,THE INTERLACE,29404.85109,11-15,97,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3150000,THE INTERLACE,29404.85109,06-10,174,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1530000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1450000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2750000,THE INTERLACE,29404.85109,06-10,163,DEPOT ROAD,0124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3550000,THE INTERLACE,29404.85109,06-10,215,DEPOT ROAD,1024,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,5315000,THE INTERLACE,29404.85109,21-25,369,DEPOT ROAD,0224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1928888,THE INTERLACE,29404.85109,16-20,119,DEPOT ROAD,0124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3850000,THE INTERLACE,29404.85109,16-20,298,DEPOT ROAD,0125,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1800000,THE INTERLACE,29404.85109,16-20,98,DEPOT ROAD,0524,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2658000,THE INTERLACE,29404.85109,06-10,150,DEPOT ROAD,0124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3375000,THE INTERLACE,29404.85109,06-10,191,DEPOT ROAD,1024,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1428000,THE INTERLACE,29404.85109,11-15,75,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3380000,THE INTERLACE,29404.85109,06-10,191,DEPOT ROAD,1024,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1790000,THE INTERLACE,29404.85109,11-15,99,DEPOT ROAD,0824,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1803000,THE INTERLACE,29404.85109,06-10,99,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1770000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,1224,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1685000,THE INTERLACE,29404.85109,06-10,93,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2580000,THE INTERLACE,29404.85109,06-10,135,DEPOT ROAD,1124,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2588888,THE INTERLACE,29404.85109,11-15,135,DEPOT ROAD,0823,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3058888,THE INTERLACE,29404.85109,11-15,163,DEPOT ROAD,0724,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2870000,THE INTERLACE,29404.85109,16-20,174,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3680000,THE INTERLACE,29404.85109,01-05,198,DEPOT ROAD,0325,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2900000,THE INTERLACE,29404.85109,06-10,164,DEPOT ROAD,0324,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1645000,THE INTERLACE,29404.85109,16-20,97,DEPOT ROAD,1023,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3540000,THE INTERLACE,29404.85109,16-20,199,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3680000,THE INTERLACE,29404.85109,16-20,219,DEPOT ROAD,0125,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1650000,THE INTERLACE,29404.85109,06-10,93,DEPOT ROAD,0525,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3575000,THE INTERLACE,29404.85109,11-15,261,DEPOT ROAD,0325,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3730000,THE INTERLACE,29404.85109,01-05,355,DEPOT ROAD,0325,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1470000,THE INTERLACE,29404.85109,06-10,75,DEPOT ROAD,0325,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3488000,THE INTERLACE,29404.85109,11-15,192,DEPOT ROAD,0425,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1705000,THE INTERLACE,29404.85109,06-10,93,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2200000,THE INTERLACE,29404.85109,11-15,117,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1790000,THE INTERLACE,29404.85109,11-15,98,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3730000,THE INTERLACE,29404.85109,16-20,340,DEPOT ROAD,0425,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3900000,THE INTERLACE,29404.85109,01-05,314,DEPOT ROAD,0925,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3180000,THE INTERLACE,29404.85109,06-10,168,DEPOT ROAD,0325,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2720000,THE INTERLACE,29404.85109,06-10,136,DEPOT ROAD,0825,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2835000,THE INTERLACE,29404.85109,01-05,174,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3215000,THE INTERLACE,29404.85109,11-15,168,DEPOT ROAD,0725,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3450000,THE INTERLACE,29404.85109,01-05,191,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,5468888,THE INTERLACE,29404.85109,21-25,317,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2020000,THE INTERLACE,29404.85109,11-15,122,DEPOT ROAD,0125,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2227777,THE INTERLACE,29404.85109,06-10,117,DEPOT ROAD,0825,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1850000,THE INTERLACE,29404.85109,11-15,110,DEPOT ROAD,0625,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,4200000,THE INTERLACE,29404.85109,01-05,318,DEPOT ROAD,0625,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1800000,THE INTERLACE,29404.85109,01-05,99,DEPOT ROAD,0425,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,5180000,THE INTERLACE,29404.85109,21-25,293,DEPOT ROAD,0825,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1700000,THE INTERLACE,29404.85109,11-15,109,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3750000,THE INTERLACE,29404.85109,01-05,217,DEPOT ROAD,0725,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,1760000,THE INTERLACE,29404.85109,06-10,98,DEPOT ROAD,0225,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3800000,THE INTERLACE,29404.85109,01-05,217,DEPOT ROAD,0925,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3400000,THE INTERLACE,29404.85109,06-10,338,DEPOT ROAD,0925,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,3850000,THE INTERLACE,29404.85109,01-05,347,DEPOT ROAD,0925,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2230000,THE INTERLACE,29404.85109,06-10,117,DEPOT ROAD,0425,Strata
1,99 yrs lease commencing from 2009,RCR,3,04,,24628.43429,Condominium,2950000,THE INTERLACE,29404.85109,11-15,161,DEPOT ROAD,0325,Strata
1,Freehold,RCR,3,05,,22624.19929,Terrace,3518000,LANDED HOUSING DEVELOPMENT,29374.24537,-,223.3,PASIR PANJANG HILL,0221,Land
1,Freehold,RCR,3,05,,22624.19929,Detached,12300000,LANDED HOUSING DEVELOPMENT,29374.24537,-,1276.8,PASIR PANJANG HILL,1120,Land
1,Freehold,RCR,3,05,,22624.19929,Terrace,4000000,LANDED HOUSING DEVELOPMENT,29374.24537,-,332.9,PASIR PANJANG HILL,1221,Land
1,Freehold,RCR,3,05,,22624.19929,Strata Terrace,5248000,LANDED HOUSING DEVELOPMENT,29374.24537,-,565,PASIR PANJANG HILL,0222,Strata
1,Freehold,RCR,3,05,,22624.19929,Strata Terrace,3780000,LANDED HOUSING DEVELOPMENT,29374.24537,-,291,PASIR PANJANG HILL,0824,Strata
1,Freehold,RCR,3,05,,22624.19929,Terrace,3518000,LANDED HOUSING DEVELOPMENT,29374.24537,-,223.3,PASIR PANJANG HILL,0221,Land
1,Freehold,RCR,3,05,,22624.19929,Detached,12300000,LANDED HOUSING DEVELOPMENT,29374.24537,-,1276.8,PASIR PANJANG HILL,1120,Land
1,Freehold,RCR,3,05,,22624.19929,Terrace,4000000,LANDED HOUSING DEVELOPMENT,29374.24537,-,332.9,PASIR PANJANG HILL,1221,Land
